source	target
53670806	38369912
56607175	38369912
56615041	38369912
56648551	38369912
57407560	38369912
57407652	38369912
57408660	38369912
57409809	38369912
57412071	38369912
52948575	38384465
56220095	38384465
5712127	38772207
35481057	38772207
36470719	38772207
4930993	39164141
5107932	39164141
5323123	39164141
6108295	39164141
6112179	39164141
6660909	39164141
6711580	39164141
13920069	39164141
14076723	39164141
34420582	39164141
34766715	39164141
35933587	39164141
36072750	39164141
36120200	39164141
36354856	39164141
37078083	39164141
37117397	39164141
47747196	39164141
47776838	39164141
52333056	39164141
34489031	43982922
48523489	43982922
11726572	46350669
13595404	46350669
13692376	46350669
24080099	46350669
29818755	46350669
30668377	46350669
35431013	46350669
35942043	46350669
37090499	46350669
37324357	46350669
37504954	46350669
48053287	46350669
48055232	46350669
49121642	46350669
49619836	46350669
49671647	46350669
49784410	46350669
49820629	46350669
49885899	46350669
50120183	46350669
50406632	46350669
56610954	46350669
57401025	46350669
57406916	46350669
49412122	46350813
29824463	47089618
30349485	47089618
30354991	47089618
34040339	47089618
34489202	47089618
34489231	47089618
35663299	47089618
36191021	47089618
37099413	47089618
47747196	47089618
48186770	47089618
48754701	47089618
49979155	47089618
49998778	47089618
49999439	47089618
53373918	47089618
56548464	47089618
57408500	47089618
57418168	47089618
56547656	47594687
12403719	47776838
34492412	47776838
38314394	47776838
6166132	48039656
36254151	48039656
38140645	48039656
40953199	48039656
49616642	48039656
56610898	48707302
57812007	49054672
20997	50119940
2346657	50119940
48866009	50119940
50482376	50119940
13997074	50403848
50494316	50403848
50577082	50403848
57396281	52729178
57409939	53373918
6494852	56649496
38772207	56649496
52085281	56649496
53073500	56649496
54448746	56649496
57407666	56649496
57407736	56649496
57408480	56649496
57412906	56649496
57413574	56649496
